sustainer,gender,client_state_rank,all_state_rank,client_zip_rank,all_zip_rank,age,account_id,gift_date,gift_min_t12m,gift_max_t12m,gift_avg_t12m,gift_count_t12m,promo_count_t12m,cons_month_t12m,dm_t12m,tm_t12m,wm_t12m,digital_t12m,f2f_t12m,events_t12m,drtv_t12m,other_t12m,no_channel_t12m,member_t12m,gift_min_lt,gift_max_lt,gift_avg_lt,gift_count_lt,promo_count_lt,cons_month_lt
1,0,43,43,2385,36852,0.0,1121675C,2023-01-21,15.0,15.0,15.0,2,2,1,1,0,0,1,0,0,0,0,0,0,10.0,15.0,12.86,7,7,2
1,0,43,43,2385,36852,0.0,1121675C,2021-12-13,15.0,15.0,15.0,1,1,1,1,0,0,0,0,0,0,0,0,0,10.0,15.0,11.25,4,4,1
1,0,37,34,1351,29906,0.0,1135221C,2020-09-23,15.0,15.0,15.0,4,2,4,1,0,0,1,0,0,0,0,0,0,15.0,15.0,15.0,4,2,4
1,0,51,50,4731,37240,0.0,1135228C,2019-01-16,15.0,15.0,15.0,9,8,5,1,0,0,1,0,0,0,0,0,0,15.0,15.0,15.0,9,8,5
1,0,47,47,4181,36143,0.0,1135341C,2020-09-23,15.0,15.0,15.0,3,2,2,1,0,0,1,0,0,0,0,0,0,15.0,15.0,15.0,3,2,2
1,1,30,40,812,29612,0.0,1136269C,2022-04-29,5.0,15.0,9.17,6,6,3,1,0,0,0,0,0,0,0,0,0,3.0,15.0,8.95,21,21,11
0,0,43,43,2316,31992,0.0,1150198C,2022-06-27,15.0,15.0,15.0,1,1,1,1,0,0,0,0,0,0,0,0,0,15.0,15.0,15.0,2,2,1
0,0,43,43,2316,31992,0.0,1150198C,2020-09-25,15.0,15.0,15.0,1,1,1,1,0,0,0,0,0,0,0,0,0,15.0,15.0,15.0,1,1,1
0,0,29,28,3965,36343,0.0,371135C,2024-01-19,100.0,100.0,100.0,1,1,1,1,0,0,0,0,0,0,0,0,0,35.0,105.0,68.0,5,5,1
0,0,29,28,3965,36343,0.0,371135C,2024-06-25,100.0,105.0,102.5,2,2,1,1,0,0,0,0,0,0,0,0,0,35.0,105.0,74.17,6,6,1
0,0,29,28,3965,36343,0.0,371135C,2022-08-15,50.0,50.0,50.0,1,1,1,1,0,0,0,0,0,0,0,0,0,35.0,105.0,60.0,4,4,1
1,0,38,33,4586,36938,0.0,668354C,2022-08-30,25.0,25.0,25.0,1,1,1,1,0,0,0,0,0,0,0,0,0,25.0,105.0,49.44,9,8,1
1,0,38,33,4586,36938,0.0,668354C,2023-03-18,25.0,25.0,25.0,2,2,1,1,0,0,1,0,0,0,0,0,0,25.0,105.0,47.0,10,9,1
1,1,51,50,1682,31987,0.0,964370C,2019-12-21,70.0,105.0,81.67,3,3,3,1,0,0,1,0,0,0,0,0,0,20.0,105.0,40.77,13,13,7
0,0,35,38,4078,34713,0.0,970770C,2019-10-03,35.0,105.0,70.0,2,2,1,1,0,0,0,0,0,0,0,0,0,35.0,105.0,58.33,3,3,1
0,0,43,43,4696,37318,0.0,970771C,2019-10-03,35.0,105.0,70.0,2,2,1,1,0,0,0,0,0,0,0,0,0,35.0,105.0,70.0,2,2,1
0,0,43,43,4696,37318,0.0,970771C,2021-10-04,35.0,35.0,35.0,1,1,1,1,0,0,0,0,0,0,0,0,0,35.0,105.0,58.33,3,3,1
0,0,49,45,2490,33831,0.0,973367C,2022-05-06,100.0,105.0,102.5,2,2,1,1,0,0,0,0,0,0,0,0,0,20.0,105.0,50.0,12,12,2
0,0,49,45,2490,33831,0.0,973367C,2022-07-20,100.0,105.0,103.33,3,3,1,1,0,0,0,0,0,0,0,0,0,20.0,105.0,54.23,13,13,2
0,0,49,45,2490,33831,0.0,973367C,2020-10-08,35.0,105.0,53.75,4,4,1,1,0,0,0,0,0,0,0,0,0,20.0,105.0,39.5,10,10,2
1,0,43,43,2903,34940,0.0,973460C,2019-11-25,10.0,105.0,30.71,7,7,5,1,0,0,0,0,0,0,0,0,0,10.0,105.0,30.71,7,7,5
1,0,43,43,2903,34940,0.0,973460C,2019-12-16,10.0,105.0,28.13,8,8,6,1,0,0,0,0,0,0,0,0,0,10.0,105.0,28.13,8,8,6
0,1,51,50,4790,37325,0.0,1025745C,2019-10-11,35.0,105.0,70.0,2,2,1,1,0,0,1,0,0,0,0,0,0,20.0,105.0,53.33,3,3,1
0,0,46,44,1763,32552,0.0,1049987C,2021-09-21,35.0,105.0,70.0,2,2,2,1,0,0,1,0,0,0,0,0,0,35.0,105.0,65.0,5,5,2
0,0,51,50,4217,36743,0.0,1088941C,2020-10-01,35.0,105.0,70.0,2,2,1,1,0,0,0,0,0,0,0,0,0,35.0,105.0,70.0,2,2,1
1,1,51,50,2145,33295,0.0,1092382C,2023-10-23,20.0,105.0,62.5,2,2,1,1,0,0,0,0,0,0,0,0,0,15.0,105.0,27.69,13,12,6
1,1,51,50,2145,33295,0.0,1092382C,2024-03-28,10.0,105.0,45.0,3,3,1,1,0,0,0,0,0,0,0,0,0,10.0,105.0,26.43,14,13,6
1,1,51,50,2145,33295,0.0,1092382C,2024-05-02,10.0,105.0,41.67,3,3,1,1,0,0,0,0,0,0,0,0,0,10.0,105.0,25.33,15,14,6
0,0,28,26,3636,34313,0.0,1096333C,2022-05-02,70.0,105.0,93.33,3,2,1,1,0,0,0,0,0,0,0,0,0,35.0,105.0,78.75,4,3,1
0,0,28,26,3636,34313,0.0,1096333C,2022-05-02,70.0,105.0,93.33,3,2,1,1,0,0,0,0,0,0,0,0,0,35.0,105.0,78.75,4,3,1
1,0,51,50,3404,35127,0.0,1150422C,2020-10-27,10.0,105.0,50.0,3,3,2,1,0,0,1,0,0,0,0,0,0,10.0,105.0,50.0,3,3,2
1,0,51,50,3404,35127,0.0,1150422C,2020-09-30,35.0,105.0,70.0,2,2,1,1,0,0,1,0,0,0,0,0,0,35.0,105.0,70.0,2,2,1
1,1,49,45,3678,37210,0.0,1160211C,2020-03-17,12.5,12.5,12.5,1,1,1,1,0,0,0,0,0,0,0,0,0,12.5,12.5,12.5,1,1,1
1,0,41,32,341,27460,0.0,229511C,2019-01-16,10.0,10.0,10.0,2,2,2,1,0,0,1,0,0,0,0,0,0,10.0,10.0,10.0,2,2,2
1,0,41,32,341,27460,0.0,229511C,2019-03-15,10.0,10.0,10.0,4,4,4,1,0,0,1,0,0,0,0,0,0,10.0,10.0,10.0,4,4,4
1,0,41,32,341,27460,0.0,229511C,2019-02-19,10.0,10.0,10.0,3,3,3,1,0,0,1,0,0,0,0,0,0,10.0,10.0,10.0,3,3,3
1,0,51,50,2888,36439,0.0,345051C,2020-07-17,10.0,10.0,10.0,2,2,2,1,0,0,1,0,0,0,0,0,0,5.0,10.0,8.33,3,2,2
0,1,43,43,2885,35126,0.0,347246C,2023-08-16,10.0,10.0,10.0,1,1,1,1,0,0,0,0,0,0,0,0,0,10.0,10.0,10.0,3,3,1
1,1,49,45,3682,35354,0.0,494716C,2023-09-11,5.0,5.0,5.0,1,1,1,1,0,0,0,0,0,0,0,0,0,5.0,10.0,7.5,4,4,1
0,0,41,32,4596,34501,0.0,576979C,2022-05-02,10.0,10.0,10.0,1,1,1,1,0,0,0,0,0,0,0,0,0,5.0,10.0,6.25,4,4,1
0,0,44,51,279,32127,0.0,579487C,2022-09-15,10.0,10.0,10.0,1,1,1,1,0,0,0,0,0,0,0,0,0,10.0,10.0,10.0,2,2,1
1,0,38,33,1854,36170,0.0,642644C,2020-10-02,10.0,10.0,10.0,8,5,4,1,0,0,1,0,0,0,0,0,0,10.0,10.0,10.0,8,5,4
1,0,38,33,1854,36170,0.0,642644C,2020-10-02,10.0,10.0,10.0,8,5,4,1,0,0,1,0,0,0,0,0,0,10.0,10.0,10.0,8,5,4
1,0,38,33,1854,36170,0.0,642644C,2020-08-02,10.0,10.0,10.0,4,3,2,1,0,0,1,0,0,0,0,0,0,10.0,10.0,10.0,4,3,2
1,0,38,33,1854,36170,0.0,642644C,2020-09-02,10.0,10.0,10.0,6,4,3,1,0,0,1,0,0,0,0,0,0,10.0,10.0,10.0,6,4,3
1,0,38,33,1854,36170,0.0,642644C,2020-11-02,10.0,10.0,10.0,10,6,5,1,0,0,1,0,0,0,0,0,0,10.0,10.0,10.0,10,6,5
1,0,38,33,1854,36170,0.0,642644C,2020-09-02,10.0,10.0,10.0,6,4,3,1,0,0,1,0,0,0,0,0,0,10.0,10.0,10.0,6,4,3
1,0,38,33,1854,36170,0.0,642644C,2020-11-02,10.0,10.0,10.0,10,6,5,1,0,0,1,0,0,0,0,0,0,10.0,10.0,10.0,10,6,5
1,0,38,33,1854,36170,0.0,642644C,2020-08-02,10.0,10.0,10.0,4,3,2,1,0,0,1,0,0,0,0,0,0,10.0,10.0,10.0,4,3,2
0,0,51,50,1086,31772,0.0,661076C,2021-10-04,10.0,10.0,10.0,1,1,1,1,0,0,0,0,0,0,0,0,0,5.0,10.0,7.5,2,2,1
0,0,51,50,1086,31772,0.0,661076C,2022-06-27,10.0,10.0,10.0,2,2,1,1,0,0,0,0,0,0,0,0,0,5.0,10.0,8.33,3,3,1
0,1,51,50,3887,37132,0.0,662681C,2020-02-20,10.0,10.0,10.0,1,1,1,1,0,0,0,0,0,0,0,0,0,10.0,10.0,10.0,1,1,1
0,0,38,33,882,33920,0.0,663183C,2020-02-27,10.0,10.0,10.0,1,1,1,1,0,0,0,0,0,0,0,0,0,10.0,10.0,10.0,1,1,1
1,0,44,51,3488,36944,0.0,670149C,2019-05-28,5.0,10.0,7.5,2,2,1,1,0,0,0,0,0,0,0,0,0,5.0,10.0,7.5,2,2,1
1,0,25,19,879,30133,0.0,678493C,2019-04-16,10.0,10.0,10.0,6,6,5,1,0,0,1,0,0,0,0,0,0,10.0,10.0,10.0,6,6,5
1,0,25,19,879,30133,0.0,678493C,2019-02-19,10.0,10.0,10.0,5,5,5,1,0,0,1,0,0,0,0,0,0,10.0,10.0,10.0,5,5,5
1,0,25,19,879,30133,0.0,678493C,2019-01-16,10.0,10.0,10.0,4,4,4,1,0,0,1,0,0,0,0,0,0,10.0,10.0,10.0,4,4,4
0,0,38,33,2243,35777,0.0,680918C,2022-11-15,10.0,10.0,10.0,1,1,1,1,0,0,0,0,0,0,0,0,0,10.0,10.0,10.0,2,2,1
0,0,38,33,2243,35777,0.0,680918C,2023-11-14,10.0,10.0,10.0,2,2,1,1,0,0,0,0,0,0,0,0,0,10.0,10.0,10.0,3,3,1
1,0,38,33,2243,35777,0.0,686417C,2019-02-19,10.0,10.0,10.0,5,5,5,1,0,0,1,0,0,0,0,0,0,10.0,10.0,10.0,5,5,5
1,0,38,33,2243,35777,0.0,686417C,2019-01-16,10.0,10.0,10.0,4,4,4,1,0,0,1,0,0,0,0,0,0,10.0,10.0,10.0,4,4,4
1,0,38,33,2243,35777,0.0,686417C,2019-03-18,10.0,10.0,10.0,6,6,6,1,0,0,1,0,0,0,0,0,0,10.0,10.0,10.0,6,6,6
0,0,39,35,2926,35423,0.0,750600C,2021-10-05,10.0,10.0,10.0,1,1,1,1,0,0,0,0,0,0,0,0,0,5.0,10.0,7.5,2,2,1
0,0,18,20,447,29521,0.0,784188C,2022-04-28,10.0,10.0,10.0,1,1,1,1,0,0,0,0,0,0,0,0,0,10.0,10.0,10.0,3,3,1
1,0,16,12,3365,33137,0.0,787493C,2023-11-06,10.0,10.0,10.0,1,1,1,1,0,0,0,0,0,0,0,0,0,10.0,10.0,10.0,3,3,1
0,0,41,32,2041,34653,0.0,799089C,2019-03-04,10.0,10.0,10.0,1,1,1,1,0,0,0,0,0,0,0,0,0,10.0,10.0,10.0,1,1,1
0,0,50,49,2047,33131,0.0,803160C,2019-02-21,10.0,10.0,10.0,1,1,1,1,0,0,0,0,0,0,0,0,0,10.0,10.0,10.0,1,1,1
0,0,50,49,2047,33131,0.0,803160C,2019-05-29,10.0,10.0,10.0,2,2,1,1,0,0,0,0,0,0,0,0,0,10.0,10.0,10.0,2,2,1
0,0,48,46,2555,34499,0.0,840072C,2019-05-28,10.0,10.0,10.0,1,1,1,1,0,0,0,0,0,0,0,0,0,10.0,10.0,10.0,1,1,1
0,0,41,32,3673,35627,0.0,843610C,2023-07-25,10.0,10.0,10.0,1,1,1,1,0,0,0,0,0,0,0,0,0,10.0,10.0,10.0,4,4,1
0,0,41,32,3673,35627,0.0,843610C,2022-06-23,10.0,10.0,10.0,2,2,1,1,0,0,0,0,0,0,0,0,0,10.0,10.0,10.0,3,3,1
0,0,41,32,3673,35627,0.0,843610C,2022-02-16,10.0,10.0,10.0,1,1,1,1,0,0,0,0,0,0,0,0,0,10.0,10.0,10.0,2,2,1
1,1,49,45,4498,34751,0.0,849128C,2019-04-16,10.0,10.0,10.0,1,1,1,1,0,0,0,0,0,0,0,0,0,10.0,10.0,10.0,1,1,1
0,0,51,50,980,36627,0.0,876773C,2023-04-14,10.0,10.0,10.0,1,1,1,1,0,0,0,0,0,0,0,0,0,10.0,10.0,10.0,2,2,1
0,0,37,34,2782,32975,0.0,881997C,2022-09-14,10.0,10.0,10.0,1,1,1,1,0,0,0,0,0,0,0,0,0,5.0,10.0,7.5,2,2,1
0,0,49,45,985,33787,0.0,931450C,2022-11-09,10.0,10.0,10.0,1,1,1,1,0,0,0,0,0,0,0,0,0,10.0,10.0,10.0,2,2,1
1,0,51,50,2415,36184,0.0,950909C,2019-03-15,10.0,10.0,10.0,6,6,5,1,0,0,1,0,0,0,0,0,0,10.0,10.0,10.0,6,6,5
1,0,51,50,2415,36184,0.0,950909C,2019-01-16,10.0,10.0,10.0,4,4,3,1,0,0,1,0,0,0,0,0,0,10.0,10.0,10.0,4,4,3
1,0,51,50,2415,36184,0.0,950909C,2019-02-19,10.0,10.0,10.0,5,5,4,1,0,0,1,0,0,0,0,0,0,10.0,10.0,10.0,5,5,4
1,1,49,45,2550,33516,0.0,962511C,2019-03-04,10.0,10.0,10.0,5,5,5,1,0,0,1,0,0,0,0,0,0,10.0,10.0,10.0,5,5,5
1,1,49,45,2550,33516,0.0,962511C,2019-01-02,10.0,10.0,10.0,3,3,3,1,0,0,1,0,0,0,0,0,0,10.0,10.0,10.0,3,3,3
